player_id,short_name,position_group,cluster,archetype,main_competition_id_x,liga,main_competition_id_y,main_competition_id
14989,D. Caligiuri,MD,3,Interior de banda,426,Bundesliga,426,426
14997,J. Schmid,MD,3,Interior de banda,426,Bundesliga,426,426
14998,J. Schuster,MD,0,Mediocentro organizador,426,Bundesliga,426,426
15012,H. Nordtveit,MD,0,Mediocentro organizador,426,Bundesliga,426,426
15018,P. Herrmann,MD,3,Interior de banda,426,Bundesliga,426,426
15129,D. Didavi,MD,1,Mediocentro ofensivo,426,Bundesliga,426,426
15131,M. Frantz,MD,2,Mediocentro defensivo,426,Bundesliga,426,426
15188,J. Baumgartlinger,MD,0,Mediocentro organizador,426,Bundesliga,426,426
15191,Y. Mallı,MD,1,Mediocentro ofensivo,426,Bundesliga,426,426
15194,M. Risse,MD,3,Interior de banda,426,Bundesliga,426,426
15253,M. Lehmann,MD,0,Mediocentro organizador,426,Bundesliga,426,426
15256,P. Schwegler,MD,0,Mediocentro organizador,426,Bundesliga,426,426
15276,M. Weiser,MD,3,Interior de banda,426,Bundesliga,426,426
15317,L. Bittencourt,MD,1,Mediocentro ofensivo,426,Bundesliga,426,426
15430,N. Höfler,MD,2,Mediocentro defensivo,426,Bundesliga,426,426
15456,F. Klaus,MD,1,Mediocentro ofensivo,426,Bundesliga,426,426
15487,J. Haberer,MD,2,Mediocentro defensivo,426,Bundesliga,426,426
15524,H. Çalhanoğlu,MD,1,Mediocentro ofensivo,524,Serie A,524,524
15526,P. Groß,MD,1,Mediocentro ofensivo,364,Premier League,364,364
15695,M. Heller,MD,3,Interior de banda,426,Bundesliga,426,426
15777,D. Baier,MD,0,Mediocentro organizador,426,Bundesliga,426,426
15781,Ja-Cheol Koo,MD,2,Mediocentro defensivo,426,Bundesliga,426,426
15811,S. Rudy,MD,0,Mediocentro organizador,426,Bundesliga,426,426
15823,D. Williams,MD,2,Mediocentro defensivo,364,Premier League,364,364
15937,D. Demme,MD,0,Mediocentro organizador,426,Bundesliga,426,426
15942,L. Rupp,MD,1,Mediocentro ofensivo,426,Bundesliga,426,426
16027,F. Bartels,MD,1,Mediocentro ofensivo,426,Bundesliga,426,426
16110,K. Kampl,MD,1,Mediocentro ofensivo,426,Bundesliga,426,426
16303,D. Latza,MD,2,Mediocentro defensivo,426,Bundesliga,426,426
16432,Caiuby,MD,2,Mediocentro defensivo,426,Bundesliga,426,426
16826,R. Khedira,MD,2,Mediocentro defensivo,426,Bundesliga,426,426
18550,E. Can,MD,2,Mediocentro defensivo,364,Premier League,364,364
18591,J. Hofmann,MD,1,Mediocentro ofensivo,426,Bundesliga,426,426
18982,N. Schulz,MD,3,Interior de banda,426,Bundesliga,426,426
20401,A. Aquilani,MD,0,Mediocentro organizador,795,La Liga,795,795
20402,K. Boateng,MD,2,Mediocentro defensivo,426,Bundesliga,426,426
20404,B. Cristante,MD,1,Mediocentro ofensivo,524,Serie A,524,524
20414,M. Valoti,MD,2,Mediocentro defensivo,524,Serie A,524,524
20438,D. De Rossi,MD,0,Mediocentro organizador,524,Serie A,524,524
20443,M. Pjanić,MD,0,Mediocentro organizador,524,Serie A,524,524
20448,F. Viviani,MD,0,Mediocentro organizador,524,Serie A,524,524
20468,E. Giaccherini,MD,1,Mediocentro ofensivo,524,Serie A,524,524
20472,S. Padoin,MD,3,Interior de banda,524,Serie A,524,524
20475,A. Vidal,MD,2,Mediocentro defensivo,426,Bundesliga,426,426
20525,J. Obi,MD,2,Mediocentro defensivo,524,Serie A,524,524
20529,A. Poli,MD,2,Mediocentro defensivo,524,Serie A,524,524
20556,A. Candreva,MD,1,Mediocentro ofensivo,524,Serie A,524,524
20561,S. Lulić,MD,3,Interior de banda,524,Serie A,524,524
20588,K. Asamoah,MD,0,Mediocentro organizador,524,Serie A,524,524
20591,G. Fernandes,MD,2,Mediocentro defensivo,426,Bundesliga,426,426
20593,R. Pereyra,MD,1,Mediocentro ofensivo,364,Premier League,364,364
20620,Pedro Obiang,MD,0,Mediocentro organizador,364,Premier League,364,364
20623,R. Soriano,MD,1,Mediocentro ofensivo,795,La Liga,795,795
20653,P. Hetemaj,MD,2,Mediocentro defensivo,524,Serie A,524,524
20655,L. Rigoni,MD,2,Mediocentro defensivo,524,Serie A,524,524
20685,R. Krhin,MD,2,Mediocentro defensivo,412,Ligue 1,412,412
20689,G. Ramírez,MD,1,Mediocentro ofensivo,524,Serie A,524,524
20749,A. Bertolacci,MD,0,Mediocentro organizador,524,Serie A,524,524
20751,J. Cuadrado,MD,1,Mediocentro ofensivo,524,Serie A,524,524
20812,A. Acquah,MD,0,Mediocentro organizador,524,Serie A,524,524
20815,A. Barberis,MD,2,Mediocentro defensivo,524,Serie A,524,524
20816,É. Barreto,MD,2,Mediocentro defensivo,524,Serie A,524,524
20823,F. Vázquez,MD,1,Mediocentro ofensivo,795,La Liga,795,795
20845,G. Bonaventura,MD,1,Mediocentro ofensivo,524,Serie A,524,524
20850,L. Cigarini,MD,0,Mediocentro organizador,524,Serie A,524,524
20876,A. Ekdal,MD,2,Mediocentro defensivo,426,Bundesliga,426,426
20879,R. Nainggolan,MD,1,Mediocentro ofensivo,524,Serie A,524,524
20911,P. Schiattarella,MD,0,Mediocentro organizador,524,Serie A,524,524
20935,Rômulo,MD,3,Interior de banda,524,Serie A,524,524
20938,V. Behrami,MD,2,Mediocentro defensivo,524,Serie A,524,524
20943,R. Montolivo,MD,0,Mediocentro organizador,524,Serie A,524,524
21025,R. Saponara,MD,1,Mediocentro ofensivo,524,Serie A,524,524
21148,N. Rigoni,MD,0,Mediocentro organizador,524,Serie A,524,524
21169,B. Džemaili,MD,1,Mediocentro ofensivo,524,Serie A,524,524
21171,M. Hamšík,MD,1,Mediocentro ofensivo,524,Serie A,524,524
21288,Miguel Veloso,MD,0,Mediocentro organizador,524,Serie A,524,524
21291,V. Birsa,MD,1,Mediocentro ofensivo,524,Serie A,524,524
21315,Jorginho,MD,0,Mediocentro organizador,524,Serie A,524,524
21350,M. Parolo,MD,2,Mediocentro defensivo,524,Serie A,524,524
21383,M. Verratti,MD,0,Mediocentro organizador,412,Ligue 1,412,412
21507,D. Baselli,MD,2,Mediocentro defensivo,524,Serie A,524,524
21564,I. Radovanović,MD,0,Mediocentro organizador,524,Serie A,524,524
21620,J. Kurtič,MD,2,Mediocentro defensivo,524,Serie A,524,524
21894,Keko,MD,1,Mediocentro ofensivo,795,La Liga,795,795
22099,M. Büchel,MD,0,Mediocentro organizador,524,Serie A,524,524
22162,F. Magnanelli,MD,0,Mediocentro organizador,524,Serie A,524,524
22163,S. Missiroli,MD,2,Mediocentro defensivo,524,Serie A,524,524
22323,L. Memushaj,MD,0,Mediocentro organizador,524,Serie A,524,524
22380,M. Benassi,MD,1,Mediocentro ofensivo,524,Serie A,524,524
22381,Daniel Bessa,MD,1,Mediocentro ofensivo,524,Serie A,524,524
22383,A. Duncan,MD,3,Interior de banda,524,Serie A,524,524
22566,A. Florenzi,MD,3,Interior de banda,524,Serie A,524,524
22695,N. Viola,MD,0,Mediocentro organizador,524,Serie A,524,524
22864,L. Mora,MD,2,Mediocentro defensivo,524,Serie A,524,524
23427,M. Fossati,MD,0,Mediocentro organizador,524,Serie A,524,524
25405,M. Gonalons,MD,0,Mediocentro organizador,524,Serie A,524,524
25407,C. Grenier,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
25437,B. Matuidi,MD,2,Mediocentro defensivo,524,Serie A,524,524
25439,T. Motta,MD,0,Mediocentro organizador,412,Ligue 1,412,412
25440,J. Pastore,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
25461,R. Boudebouz,MD,1,Mediocentro ofensivo,795,La Liga,795,795
25470,S. Prcić,MD,0,Mediocentro organizador,412,Ligue 1,412,412
25492,T. Monconduit,MD,0,Mediocentro organizador,412,Ligue 1,412,412
25503,G. Mandjeck,MD,2,Mediocentro defensivo,412,Ligue 1,412,412
25504,S. Meïté,MD,2,Mediocentro defensivo,412,Ligue 1,412,412
25532,V. Bessat,MD,3,Interior de banda,412,Ligue 1,412,412
25537,G. Krychowiak,MD,0,Mediocentro organizador,364,Premier League,364,364
25541,J. Veretout,MD,0,Mediocentro organizador,524,Serie A,524,524
25596,J. Plašil,MD,0,Mediocentro organizador,412,Ligue 1,412,412
25623,G. Kondogbia,MD,0,Mediocentro organizador,795,La Liga,795,795
25647,J. Féret,MD,0,Mediocentro organizador,412,Ligue 1,412,412
25649,Y. M'Vila,MD,0,Mediocentro organizador,412,Ligue 1,412,412
25650,V. Pajot,MD,2,Mediocentro defensivo,412,Ligue 1,412,412
25706,I. Gueye,MD,0,Mediocentro organizador,364,Premier League,364,364
25714,D. Payet,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
25743,B. Sarr,MD,3,Interior de banda,412,Ligue 1,412,412
25764,Y. Cahuzac,MD,2,Mediocentro defensivo,412,Ligue 1,412,412
25776,W. Khazri,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
25798,E. Capoue,MD,0,Mediocentro organizador,364,Premier League,364,364
25800,É. Didot,MD,0,Mediocentro organizador,412,Ligue 1,412,412
25804,M. Sissoko,MD,1,Mediocentro ofensivo,364,Premier League,364,364
25805,F. Tabanou,MD,3,Interior de banda,412,Ligue 1,412,412
25826,B. André,MD,2,Mediocentro defensivo,412,Ligue 1,412,412
25829,P. Lasne,MD,0,Mediocentro organizador,412,Ligue 1,412,412
25835,F. Sammaritano,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
25861,J. Guilavogui,MD,2,Mediocentro defensivo,426,Bundesliga,426,426
25888,F. Fajr,MD,3,Interior de banda,795,La Liga,795,795
25891,B. Nivet,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
25939,M. Diallo,MD,2,Mediocentro defensivo,412,Ligue 1,412,412
25942,G. Imbula,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
25950,A. Knockaert,MD,1,Mediocentro ofensivo,364,Premier League,364,364
25995,B. Stambouli,MD,0,Mediocentro organizador,426,Bundesliga,426,426
25999,R. Cabella,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
26000,B. Dabo,MD,2,Mediocentro defensivo,412,Ligue 1,412,412
26032,C. Doukouré,MD,2,Mediocentro defensivo,795,La Liga,795,795
26065,J. Martin,MD,2,Mediocentro defensivo,412,Ligue 1,412,412
26100,N. Sliti,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
26120,T. Mangani,MD,0,Mediocentro organizador,412,Ligue 1,412,412
26150,R. Mahrez,MD,1,Mediocentro ofensivo,364,Premier League,364,364
26285,A. Gonçalves,MD,3,Interior de banda,412,Ligue 1,412,412
26311,R. Amalfitano,MD,0,Mediocentro organizador,412,Ligue 1,412,412
26314,L. Deaux,MD,2,Mediocentro defensivo,412,Ligue 1,412,412
26381,B. Corgnet,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
26384,G. Kakuta,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
26389,Y. Sankharé,MD,2,Mediocentro defensivo,412,Ligue 1,412,412
26508,R. Cohade,MD,0,Mediocentro organizador,412,Ligue 1,412,412
26512,M. Dossevi,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
26518,C. Sánchez,MD,2,Mediocentro defensivo,795,La Liga,795,795
26539,P. Oniangué,MD,2,Mediocentro defensivo,412,Ligue 1,412,412
26604,Y. Salibur,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
26652,D. Wass,MD,1,Mediocentro ofensivo,795,La Liga,795,795
26956,N. Benezet,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
27646,P. Capelle,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
28115,N. Fekir,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
28117,R. Ghezzal,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
28230,A. Tameze,MD,0,Mediocentro organizador,412,Ligue 1,412,412
28232,I. Amadou,MD,0,Mediocentro organizador,412,Ligue 1,412,412
28291,T. Bakayoko,MD,2,Mediocentro defensivo,364,Premier League,364,364
28292,A. Doucouré,MD,0,Mediocentro organizador,364,Premier League,364,364
28866,K. Azamoum,MD,2,Mediocentro defensivo,412,Ligue 1,412,412
28922,T. Lemar,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
28990,D. Liénard,MD,0,Mediocentro organizador,412,Ligue 1,412,412
29640,M. Lemina,MD,0,Mediocentro organizador,364,Premier League,364,364
29641,B. Pelé,MD,3,Interior de banda,412,Ligue 1,412,412
30427,J. Marié,MD,0,Mediocentro organizador,412,Ligue 1,412,412
30437,F. Mollet,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
31528,N. Kanté,MD,0,Mediocentro organizador,364,Premier League,364,364
32652,E. Çolak,MD,1,Mediocentro ofensivo,795,La Liga,795,795
37725,C. Kouyaté,MD,2,Mediocentro defensivo,364,Premier League,364,364
37732,L. Biglia,MD,0,Mediocentro organizador,524,Serie A,524,524
37739,D. Praet,MD,1,Mediocentro ofensivo,524,Serie A,524,524
38015,S. Peeters,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
38021,K. De Bruyne,MD,1,Mediocentro ofensivo,364,Premier League,364,364
40550,Paulinho,MD,1,Mediocentro ofensivo,795,La Liga,795,795
40614,Guilherme,MD,0,Mediocentro organizador,795,La Liga,795,795
40726,Allan,MD,1,Mediocentro ofensivo,524,Serie A,524,524
40756,Casemiro,MD,0,Mediocentro organizador,795,La Liga,795,795
40806,Felipe Anderson,MD,1,Mediocentro ofensivo,524,Serie A,524,524
41056,Thiago Mendes,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
41174,M. Lanzini,MD,1,Mediocentro ofensivo,364,Premier League,364,364
43051,Gabriel,MD,2,Mediocentro defensivo,795,La Liga,795,795
43196,Somália,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
43515,Andrei Girotto,MD,2,Mediocentro defensivo,412,Ligue 1,412,412
49997,S. Zuber,MD,3,Interior de banda,426,Bundesliga,426,426
49872,X. Shaqiri,MD,1,Mediocentro ofensivo,364,Premier League,364,364
49876,G. Xhaka,MD,0,Mediocentro organizador,364,Premier League,364,364
49991,R. Freuler,MD,0,Mediocentro organizador,524,Serie A,524,524
50073,A. Ioniţă,MD,2,Mediocentro defensivo,524,Serie A,524,524
50812,J. Durmaz,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
51004,C. Borges,MD,2,Mediocentro defensivo,795,La Liga,795,795
51013,R. Quaison,MD,1,Mediocentro ofensivo,426,Bundesliga,426,426
51132,E. Forsberg,MD,1,Mediocentro ofensivo,426,Bundesliga,426,426
51145,O. Hiljemark,MD,1,Mediocentro ofensivo,524,Serie A,524,524
51151,M. Rohdén,MD,2,Mediocentro defensivo,524,Serie A,524,524
54380,O. Selnæs,MD,0,Mediocentro organizador,412,Ligue 1,412,412
55990,T. Delaney,MD,2,Mediocentro defensivo,426,Bundesliga,426,426
56025,M. Krohn-Dehli,MD,0,Mediocentro organizador,795,La Liga,795,795
56441,L. Lerager,MD,2,Mediocentro defensivo,412,Ligue 1,412,412
61962,Sung-Yeung Ki,MD,0,Mediocentro organizador,364,Premier League,364,364
61988,S. Davis,MD,0,Mediocentro organizador,364,Premier League,364,364
62224,R. Fraser,MD,1,Mediocentro ofensivo,364,Premier League,364,364
62389,A. Mooy,MD,0,Mediocentro organizador,364,Premier League,364,364
65027,S. Ilsanker,MD,0,Mediocentro organizador,426,Bundesliga,426,426
65055,F. Kainz,MD,1,Mediocentro ofensivo,426,Bundesliga,426,426
65596,M. Sabitzer,MD,1,Mediocentro ofensivo,426,Bundesliga,426,426
69400,M. Badelj,MD,0,Mediocentro organizador,524,Serie A,524,524
69404,M. Kovačić,MD,0,Mediocentro organizador,795,La Liga,795,795
69968,M. Brozović,MD,0,Mediocentro organizador,524,Serie A,524,524
70092,S. Defour,MD,0,Mediocentro organizador,364,Premier League,364,364
70093,João Moutinho,MD,0,Mediocentro organizador,412,Ligue 1,412,412
70096,J. Rodríguez,MD,1,Mediocentro ofensivo,426,Bundesliga,426,426
70120,Javi García,MD,0,Mediocentro organizador,795,La Liga,795,795
70122,N. Matić,MD,0,Mediocentro organizador,364,Premier League,364,364
70156,A. Carrillo,MD,1,Mediocentro ofensivo,364,Premier League,364,364
70215,C. Atsu,MD,1,Mediocentro ofensivo,364,Premier League,364,364
70834,Guilherme,MD,1,Mediocentro ofensivo,524,Serie A,524,524
70965,João Mário,MD,1,Mediocentro ofensivo,364,Premier League,364,364
77548,J. Allen,MD,2,Mediocentro defensivo,364,Premier League,364,364
77552,N. Dyer,MD,1,Mediocentro ofensivo,364,Premier League,364,364
77558,G. Sigurðsson,MD,1,Mediocentro ofensivo,364,Premier League,364,364
82518,V. Darida,MD,0,Mediocentro organizador,426,Bundesliga,426,426
83836,A. Maxim,MD,1,Mediocentro ofensivo,426,Bundesliga,426,426
86301,L. Castro,MD,2,Mediocentro defensivo,524,Serie A,524,524
86308,C. Yacob,MD,2,Mediocentro defensivo,364,Premier League,364,364
86309,B. Zuculini,MD,2,Mediocentro defensivo,524,Serie A,524,524
86486,G. Poblete,MD,0,Mediocentro organizador,412,Ligue 1,412,412
86828,G. Pizarro,MD,2,Mediocentro defensivo,795,La Liga,795,795
89559,C. Aránguiz,MD,0,Mediocentro organizador,426,Bundesliga,426,426
90268,E. Pulgar,MD,0,Mediocentro organizador,524,Serie A,524,524
91064,D. Torres,MD,0,Mediocentro organizador,795,La Liga,795,795
93044,S. Darbion,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
94828,G. Shibasaki,MD,2,Mediocentro defensivo,795,La Liga,795,795
99902,P. Zieliński,MD,1,Mediocentro ofensivo,524,Serie A,524,524
105333,Willian,MD,1,Mediocentro ofensivo,364,Premier League,364,364
105334,Douglas Costa,MD,1,Mediocentro ofensivo,524,Serie A,524,524
105338,H. Mkhitaryan,MD,1,Mediocentro ofensivo,364,Premier League,364,364
105339,Fernandinho,MD,0,Mediocentro organizador,364,Premier League,364,364
105378,Y. Konoplyanka,MD,1,Mediocentro ofensivo,426,Bundesliga,426,426
116171,João Pedro,MD,1,Mediocentro ofensivo,524,Serie A,524,524
116269,D. Laxalt,MD,3,Interior de banda,524,Serie A,524,524
140125,N. Radoja,MD,2,Mediocentro defensivo,795,La Liga,795,795
116349,M. Vecino,MD,2,Mediocentro defensivo,524,Serie A,524,524
127534,D. Lazović,MD,3,Interior de banda,524,Serie A,524,524
127537,L. Milivojević,MD,0,Mediocentro organizador,364,Premier League,364,364
127685,M. Jojić,MD,1,Mediocentro ofensivo,426,Bundesliga,426,426
127796,F. Kostić,MD,1,Mediocentro ofensivo,426,Bundesliga,426,426
127928,D. Brašanac,MD,2,Mediocentro defensivo,795,La Liga,795,795
131959,J. Seri,MD,0,Mediocentro organizador,412,Ligue 1,412,412
134174,Samu Castillejo,MD,1,Mediocentro ofensivo,795,La Liga,795,795
134294,I. Hayden,MD,2,Mediocentro defensivo,364,Premier League,364,364
134369,M. Meyer,MD,0,Mediocentro organizador,426,Bundesliga,426,426
134387,L. Goretzka,MD,2,Mediocentro defensivo,426,Bundesliga,426,426
134397,S. Gnabry,MD,1,Mediocentro ofensivo,426,Bundesliga,426,426
134435,A. Grassi,MD,2,Mediocentro defensivo,524,Serie A,524,524
134508,S. Fofana,MD,1,Mediocentro ofensivo,524,Serie A,524,524
134542,N. Mendy,MD,0,Mediocentro organizador,412,Ligue 1,412,412
135114,P. Højbjerg,MD,0,Mediocentro organizador,364,Premier League,364,364
135561,F. Grillitsch,MD,0,Mediocentro organizador,426,Bundesliga,426,426
135913,Rony Lopes,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
136011,M. Gaćinović,MD,1,Mediocentro ofensivo,426,Bundesliga,426,426
138174,K. Linetty,MD,2,Mediocentro defensivo,524,Serie A,524,524
141172,J. Aholou,MD,2,Mediocentro defensivo,412,Ligue 1,412,412
144766,N. Bentaleb,MD,0,Mediocentro organizador,426,Bundesliga,426,426
146583,J. Brandt,MD,1,Mediocentro ofensivo,426,Bundesliga,426,426
149053,R. Walter,MD,2,Mediocentro defensivo,412,Ligue 1,412,412
149062,T. Dingomé,MD,0,Mediocentro organizador,412,Ligue 1,412,412
165425,D. Kohr,MD,2,Mediocentro defensivo,426,Bundesliga,426,426
167641,S. Lobotka,MD,0,Mediocentro organizador,795,La Liga,795,795
190167,L. Spinazzola,MD,3,Interior de banda,524,Serie A,524,524
192748,M. James,MD,2,Mediocentro defensivo,364,Premier League,364,364
207001,J. Correa,MD,1,Mediocentro ofensivo,795,La Liga,795,795
207143,Fabinho,MD,0,Mediocentro organizador,412,Ligue 1,412,412
207164,B. N'Diaye,MD,2,Mediocentro defensivo,364,Premier League,364,364
208089,I. Fossum,MD,2,Mediocentro defensivo,426,Bundesliga,426,426
208652,V. Lazaro,MD,1,Mediocentro ofensivo,426,Bundesliga,426,426
209028,A. Thomasson,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
209086,M. Sanson,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
209091,C. Tolisso,MD,1,Mediocentro ofensivo,426,Bundesliga,426,426
209117,A. Rabiot,MD,0,Mediocentro organizador,412,Ligue 1,412,412
209209,F. Tait,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
210044,E. Dier,MD,0,Mediocentro organizador,364,Premier League,364,364
212644,G. Escalante,MD,2,Mediocentro defensivo,795,La Liga,795,795
213948,R. de Paul,MD,1,Mediocentro ofensivo,524,Serie A,524,524
214062,Álex Granell,MD,0,Mediocentro organizador,795,La Liga,795,795
215983,S. Boufal,MD,1,Mediocentro ofensivo,364,Premier League,364,364
217031,Thomas,MD,0,Mediocentro organizador,795,La Liga,795,795
217872,J. Iloki,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
217874,A. Touré,MD,0,Mediocentro organizador,412,Ligue 1,412,412
220341,R. Chibsah,MD,2,Mediocentro defensivo,524,Serie A,524,524
220359,P. Faragò,MD,3,Interior de banda,524,Serie A,524,524
221333,K. Demirbay,MD,0,Mediocentro organizador,426,Bundesliga,426,426
223560,L. Öztunali,MD,1,Mediocentro ofensivo,426,Bundesliga,426,426
224677,J. Weigl,MD,0,Mediocentro organizador,426,Bundesliga,426,426
224680,M. Wolf,MD,3,Interior de banda,426,Bundesliga,426,426
224896,G. Holtmann,MD,3,Interior de banda,426,Bundesliga,426,426
224971,E. Thommy,MD,1,Mediocentro ofensivo,426,Bundesliga,426,426
225089,José Luis Morales,MD,1,Mediocentro ofensivo,795,La Liga,795,795
225948,Rubén Peña,MD,3,Interior de banda,795,La Liga,795,795
226005,Burgui,MD,1,Mediocentro ofensivo,795,La Liga,795,795
226200,M. Lazzari,MD,3,Interior de banda,524,Serie A,524,524
228928,A. Marušić,MD,3,Interior de banda,524,Serie A,524,524
228980,J. Gbamin,MD,0,Mediocentro organizador,426,Bundesliga,426,426
228981,B. Bourigeaud,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
228983,W. Cyprien,MD,0,Mediocentro organizador,412,Ligue 1,412,412
229124,A. Hunou,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
229198,H. Manzala,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
230020,A. Iwobi,MD,1,Mediocentro ofensivo,364,Premier League,364,364
230895,Pere Pons,MD,2,Mediocentro defensivo,795,La Liga,795,795
230897,Fede Cartabia,MD,1,Mediocentro ofensivo,795,La Liga,795,795
234138,J. Repas,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
234527,A. Halilović,MD,1,Mediocentro ofensivo,795,La Liga,795,795
235555,R. Loftus-Cheek,MD,1,Mediocentro ofensivo,364,Premier League,364,364
237269,S. Lukić,MD,0,Mediocentro organizador,795,La Liga,795,795
240445,Andreas Pereira,MD,1,Mediocentro ofensivo,795,La Liga,795,795
241676,R. Gagliardini,MD,2,Mediocentro defensivo,524,Serie A,524,524
241945,P. Sisto,MD,1,Mediocentro ofensivo,795,La Liga,795,795
244357,B. Zungu,MD,0,Mediocentro organizador,412,Ligue 1,412,412
245364,L. Sané,MD,1,Mediocentro ofensivo,364,Premier League,364,364
246063,S. Sensi,MD,0,Mediocentro organizador,524,Serie A,524,524
246946,E. Skhiri,MD,0,Mediocentro organizador,412,Ligue 1,412,412
247207,Joan Jordán,MD,1,Mediocentro ofensivo,795,La Liga,795,795
247219,Víctor Camarasa,MD,1,Mediocentro ofensivo,795,La Liga,795,795
247220,Jason,MD,1,Mediocentro ofensivo,795,La Liga,795,795
247222,Medrán,MD,0,Mediocentro organizador,795,La Liga,795,795
247248,S. March,MD,3,Interior de banda,364,Premier League,364,364
253333,A. Blin,MD,2,Mediocentro defensivo,412,Ligue 1,412,412
254898,Kenedy,MD,1,Mediocentro ofensivo,364,Premier League,364,364
255738,J. Lerma,MD,2,Mediocentro defensivo,795,La Liga,795,795
256084,Kwon Chang-Hoon,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
256478,D. Cataldi,MD,0,Mediocentro organizador,524,Serie A,524,524
256706,L. Phiri,MD,0,Mediocentro organizador,412,Ligue 1,412,412
256992,A. Fulgini,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
257750,Thiago Maia,MD,0,Mediocentro organizador,412,Ligue 1,412,412
260002,V. Rongier,MD,0,Mediocentro organizador,412,Ligue 1,412,412
261127,A. Januzaj,MD,1,Mediocentro ofensivo,795,La Liga,795,795
263091,Gumbau,MD,0,Mediocentro organizador,795,La Liga,795,795
263614,N. Amiri,MD,1,Mediocentro ofensivo,426,Bundesliga,426,426
263802,Y. Tielemans,MD,2,Mediocentro defensivo,412,Ligue 1,412,412
265172,A. Barák,MD,1,Mediocentro ofensivo,524,Serie A,524,524
265366,W. Ndidi,MD,2,Mediocentro defensivo,364,Premier League,364,364
265673,Bernardo Silva,MD,1,Mediocentro ofensivo,364,Premier League,364,364
265865,S. Milinković-Savić,MD,1,Mediocentro ofensivo,524,Serie A,524,524
269060,P. Hernández,MD,2,Mediocentro defensivo,795,La Liga,795,795
272363,M. Dahoud,MD,1,Mediocentro ofensivo,426,Bundesliga,426,426
272440,M. Eggestein,MD,2,Mediocentro defensivo,426,Bundesliga,426,426
273819,Xeka,MD,2,Mediocentro defensivo,412,Ligue 1,412,412
274344,B. Santamaria,MD,0,Mediocentro organizador,412,Ligue 1,412,412
275243,S. Khaoui,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
277629,P. Lees Melou,MD,1,Mediocentro ofensivo,412,Ligue 1,412,412
278813,S. Bastien,MD,2,Mediocentro defensivo,524,Serie A,524,524
279555,Iván Alejo,MD,3,Interior de banda,795,La Liga,795,795
279717,A. Maitland-Niles,MD,0,Mediocentro organizador,364,Premier League,364,364
279734,V. Koziello,MD,0,Mediocentro organizador,412,Ligue 1,412,412
280115,M. Lopez,MD,0,Mediocentro organizador,412,Ligue 1,412,412
280383,E. Bardhi,MD,1,Mediocentro ofensivo,795,La Liga,795,795
282804,K. Laimer,MD,3,Interior de banda,426,Bundesliga,426,426
283142,D. Gray,MD,1,Mediocentro ofensivo,364,Premier League,364,364
284469,J. Brekalo,MD,1,Mediocentro ofensivo,426,Bundesliga,426,426
285109,F. Kessié,MD,1,Mediocentro ofensivo,524,Serie A,524,524
286223,N. Barella,MD,0,Mediocentro organizador,524,Serie A,524,524
286448,M. Arambarri,MD,2,Mediocentro defensivo,795,La Liga,795,795
288091,Marco Asensio,MD,1,Mediocentro ofensivo,795,La Liga,795,795
289359,Y. Aït Bennasser,MD,0,Mediocentro organizador,412,Ligue 1,412,412
289711,N. Keïta,MD,1,Mediocentro ofensivo,426,Bundesliga,426,426
292310,L. Mazzitelli,MD,2,Mediocentro defensivo,524,Serie A,524,524
